stress_level,controller_label,seed,valid,invalid_reason,n_faults,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s,stress_cumulative_unserved_energy,stress_max_unserved_load_mw,stress_cum_unserved_restoration_mw,stress_cum_feasible_restoration_mw,resilience_loss_area,resilience_time_to_50pct_restoration,resilience_time_to_90pct_restoration,stress_critical_load_total_mw,stress_critical_load_interrupted_mw,stress_critical_load_restored_mw,stress_critical_load_restored_pct,stress_restoration_rate,stress_n_faults,stress_n_restored
moderate,dqn_core_only,8,True,,5,0.10204081632653061,0.0,106.0,-4.0,50.0,0.0,1.0966,1.0966,100.0,24.4636,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5194,0,40.2657,0.0,0.0,0.0,1.3122,0.1767,0.496,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,9,True,,5,0.10204081632653061,0.0,159.0,-4.0,50.0,0.0,1.4391,1.4391,100.0,24.9642,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,7791,1,43.7707,0.0,0.0,0.0,1.2684,0.1535,0.4818,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,0,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0333,1.0333,100.0,25.915,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,41.0246,0.0,0.0,0.0,1.4763,0.1319,0.5351,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,1,True,,5,0.10204081632653061,0.0,117.0,-4.0,50.0,0.0,1.0163,1.0163,100.0,23.9717,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5733,0,40.3809,0.0,0.0,0.0,1.5567,0.1391,0.557,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,2,True,,5,0.10204081632653061,0.0,97.0,-4.0,50.0,0.0,1.0397,1.0397,100.0,22.7456,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,176,4753,0,38.5424,0.0,0.0,0.0,1.7304,0.1484,0.6235,12.990243458048628,0.09754141270825854,0.0,0.0,132.81664542713247,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,3,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0551,1.0551,100.0,24.2255,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,41.0911,0.0,0.0,0.0,1.5292,0.1422,0.548,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,4,True,,5,0.10204081632653061,0.0,142.0,-4.0,50.0,0.0,0.4738,0.4738,100.0,23.8063,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,151,6958,0,44.4834,0.0,0.0,0.0,1.3004,0.1278,0.4522,24.117982632965248,0.16091921447160507,0.0,0.0,149.37633833634587,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,5,True,,5,0.10204081632653061,0.0,90.0,-4.0,50.0,0.0,1.2421,1.2421,100.0,26.2539,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4410,0,38.7095,0.0,0.0,0.0,1.3857,0.1265,0.4986,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,6,True,,5,0.10204081632653061,0.0,143.0,-4.0,50.0,0.0,1.0736,1.0736,100.0,22.6063,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,44,7007,0,42.8614,0.0,0.0,0.0,1.4501,0.1381,0.5165,20.28792365958337,0.5323258906115121,0.0,0.0,37.93896796385365,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,7,True,,5,0.10204081632653061,0.0,139.0,-4.0,50.0,0.0,0.9735,0.9735,100.0,23.1428,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,53,6811,0,41.1858,0.0,0.0,0.0,1.4213,0.1488,0.5011,15.352944510843527,0.3168675763580049,0.0,0.0,47.952242060567826,0,0,0.0,0.0,0.0,100.0,0.0,5,0
