stress_level,controller_label,seed,valid,invalid_reason,n_faults,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s,stress_cumulative_unserved_energy,stress_max_unserved_load_mw,stress_cum_unserved_restoration_mw,stress_cum_feasible_restoration_mw,resilience_loss_area,resilience_time_to_50pct_restoration,resilience_time_to_90pct_restoration,stress_critical_load_total_mw,stress_critical_load_interrupted_mw,stress_critical_load_restored_mw,stress_critical_load_restored_pct,stress_restoration_rate,stress_n_faults,stress_n_restored
moderate,random,20,True,,5,0.10204081632653061,0.0,110.0,-4.0,50.0,0.0,1.5391,1.5391,100.0,24.9082,0,5,1,18,0,200,0,0,0,0.0,1.0,0.6114285714285714,1590,5390,0,39.1256,0.0,0.0,0.0,0.5798,0.0009,0.2231,622.1607997367504,7.774462141015818,0.0,0.0,79.52621769220667,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,random,21,True,,5,0.10204081632653061,0.0,109.0,-4.0,50.0,0.0,1.0794,0.0,0.0,22.1837,0,5,1,33,0,200,0,0,0,0.0,1.0,0.31979591836734694,3354,5341,0,34.562,0.0,0.0,0.0,0.5081,0.0009,0.1902,1040.494199047688,10.535969814210574,0.0,0.0,98.25637624210952,0,0,0.0,1.0794149937940918,-1.0794149937940918,100.0,0.0,5,0
moderate,random,22,True,,5,0.10204081632653061,0.0,180.0,-4.0,50.0,0.0,1.1655,0.0,0.0,21.5499,0,5,1,35,0,200,0,0,0,0.0,1.0,0.2808163265306122,4325,8820,0,37.9855,0.0,0.0,0.0,0.4691,0.0009,0.1717,1104.6382587716876,10.530129456166259,0.0,0.0,104.40346845013379,0,0,0.0,1.1655419174320973,-1.1655419174320973,100.0,0.0,4,0
moderate,random,23,True,,5,0.10204081632653061,0.0,138.0,-4.0,50.0,0.0,0.8037,0.0,0.0,22.4502,0,5,1,32,0,200,0,0,0,0.0,1.0,0.33918367346938777,4086,6762,0,36.6909,0.0,0.0,0.0,0.4865,0.001,0.1799,1163.2167568947127,10.183813870409535,0.0,0.0,113.72211478890009,0,0,0.0,0.8037450699700838,-0.8037450699700838,100.0,0.0,5,0
moderate,random,24,True,,5,0.10204081632653061,0.0,121.0,-4.0,50.0,0.0,0.7303,0.0,0.0,23.7904,0,5,1,33,0,200,0,0,0,0.0,1.0,0.3195918367346939,2977,5929,0,34.9075,0.0,0.0,0.0,0.6143,0.0012,0.2301,804.2833268718146,11.528146648194472,0.0,0.0,69.26692363622759,0,0,0.0,0.7303011468297756,-0.7303011468297756,100.0,0.0,5,0
moderate,random,25,True,,5,0.10204081632653061,0.0,123.0,-4.0,50.0,0.0,0.7921,0.7921,100.0,24.2158,0,5,1,23,0,200,0,0,0,0.0,1.0,0.5138775510204081,2573,6027,0,38.5899,0.0,0.0,0.0,0.6039,0.0012,0.2298,907.5682335222099,8.4728607403391,0.0,0.0,106.62103885654795,0,0,0.0,0.0,0.0,100.0,0.0,4,0
moderate,random,26,True,,5,0.10204081632653061,0.0,124.0,-4.0,50.0,0.0,0.7043,0.0,0.0,24.3043,0,5,1,23,0,200,0,0,0,0.0,1.0,0.513673469387755,2959,6076,0,38.5984,0.0,0.0,0.0,0.6023,0.0013,0.2245,1076.838686924415,8.174760158169457,0.0,0.0,131.22725145315422,0,0,0.0,0.7043038896315582,-0.7043038896315582,100.0,0.0,4,0
moderate,random,27,True,,5,0.10204081632653061,0.0,181.0,-4.0,50.0,0.0,1.3746,0.0,0.0,25.1895,0,5,1,25,0,200,0,0,0,0.0,1.0,0.4755102040816327,2880,8869,0,42.6958,0.0,0.0,0.0,0.5706,0.0012,0.2158,889.2860341037918,9.90696531335666,0.0,0.0,89.2810307501808,0,0,0.0,1.3745582059217742,-1.3745582059217742,100.0,0.0,4,0
moderate,random,28,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0838,0.0,0.0,23.9405,0,5,1,25,0,200,0,0,0,0.0,1.0,0.4755102040816327,3650,5292,0,38.0219,0.0,0.0,0.0,0.6661,0.0016,0.2486,1411.5514692957815,9.715846126992863,0.0,0.0,144.78390849736866,0,0,0.0,1.0837919774938536,-1.0837919774938536,100.0,0.0,3,0
moderate,random,29,True,,5,0.10204081632653061,0.0,155.0,-4.0,50.0,0.0,0.8303,0.0,0.0,20.8607,0,5,1,30,0,200,0,0,0,0.0,1.0,0.37857142857142856,2588,7595,0,38.2582,0.0,0.0,0.0,0.6667,0.0015,0.2521,867.5587131032303,8.391992709776353,0.0,0.0,102.88466191426916,0,0,0.0,0.8303193820152972,-0.8303193820152972,100.0,0.0,5,0
moderate,rule_based,0,True,,5,0.10204081632653061,0.0,134.0,-4.0,50.0,0.0,1.1326,1.1326,100.0,20.3241,0,5,1,22,0,200,0,0,0,0.0,1.0,0.5330612244897959,2721,6566,0,36.9338,0.0,0.0,0.0,0.6415,0.0043,0.2091,616.1856832215975,4.564628822199227,0.0,9.538224245970264,134.49141052277747,0,0,0.0,1.320831769476317,-1.320831769476317,100.0,0.0,4,0
moderate,rule_based,1,True,,5,0.10204081632653061,0.0,149.0,-4.0,50.0,0.0,1.909,1.909,100.0,22.428,0,5,1,18,0,200,0,0,0,0.0,1.0,0.6114285714285714,2663,7301,0,37.6396,0.0,0.0,0.0,0.6328,0.0034,0.2114,649.631096831497,4.197097888143018,0.0,4.865709672473528,154.2810211114525,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,rule_based,2,True,,5,0.10204081632653061,0.0,175.0,-4.0,50.0,0.0,1.3425,0.0,0.0,21.3798,0,5,1,25,0,200,0,0,0,0.0,1.0,0.4757142857142857,3560,8575,0,39.3031,0.0,0.0,0.0,0.6894,0.004,0.2152,435.8071193628324,3.5917593788312745,0.0,9.680800066513118,120.83527705985703,0,0,0.0,1.3425132943536722,-1.3425132943536722,100.0,0.0,4,0
moderate,rule_based,3,True,,5,0.10204081632653061,0.0,137.0,-4.0,50.0,0.0,1.7033,0.0,0.0,17.3539,0,5,1,30,0,200,0,0,0,0.0,1.0,0.3783673469387755,2083,6713,0,41.0658,0.0,0.0,0.0,0.7046,0.0036,0.2265,664.8891591969126,5.5593210713717145,0.21463499151377263,11.287906756031518,119.10990659457876,0,0,0.0,1.7032579949510696,-1.7032579949510696,100.0,0.0,4,0
moderate,rule_based,4,True,,5,0.10204081632653061,0.0,191.0,-4.0,50.0,0.0,1.1882,0.0,0.0,12.5981,0,5,1,33,0,200,0,0,0,0.0,1.0,0.31979591836734694,4760,9359,0,41.8233,0.0,0.0,0.0,0.6343,0.0035,0.1962,360.79303401987295,2.4779921923696584,1.3429026263339612,17.952518599582643,145.09893898408643,0,0,0.0,1.1882196355848926,-1.1882196355848926,100.0,0.0,4,0
moderate,rule_based,5,True,,5,0.10204081632653061,0.0,128.0,-4.0,50.0,0.0,0.9944,0.0,0.0,18.9195,0,5,1,25,0,200,0,0,0,0.0,1.0,0.4755102040816327,2025,6272,0,37.9584,0.0,0.0,0.0,0.6814,0.0036,0.223,406.39439003495386,5.200817138762244,1.0422861134238408,8.224590657486937,77.66281511686825,0,0,0.0,0.9943778519608986,-0.9943778519608986,100.0,0.0,5,0
moderate,rule_based,6,True,,5,0.10204081632653061,0.0,183.0,-4.0,50.0,0.0,0.8934,0.0,0.0,15.9528,0,5,1,35,0,200,0,0,0,0.0,1.0,0.2808163265306122,3600,8967,0,40.5548,0.0,0.0,0.0,0.6136,0.0034,0.1946,703.9105356225639,5.706719760219135,0.5470352264308787,9.90525857718071,122.93550309134507,0,0,0.0,0.8933638739212236,-0.8933638739212236,100.0,0.0,4,0
moderate,rule_based,7,True,,5,0.10204081632653061,0.0,144.0,-4.0,50.0,0.0,1.6518,1.6518,100.0,19.9591,0,5,1,15,0,200,0,0,0,0.0,1.0,0.669795918367347,2040,7056,0,37.8165,0.0,0.0,0.0,0.6844,0.0035,0.2277,218.00433740932579,2.842584063111049,0.8154214683084007,7.87517491187549,76.523974070584,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,rule_based,8,True,,5,0.10204081632653061,0.0,169.0,-4.0,50.0,0.0,1.3305,0.0,0.0,17.9928,0,5,1,30,0,200,0,0,0,0.0,1.0,0.37795918367346937,2791,8281,0,34.9654,0.0,0.0,0.0,0.6583,0.0038,0.2065,308.06808320626965,2.4931579119166,1.0977636042841787,9.964772578828432,123.0654114542005,0,0,0.0,1.330477578802998,-1.330477578802998,100.0,0.0,4,0
moderate,rule_based,9,True,,5,0.10204081632653061,0.0,200.0,-4.0,50.0,0.0,1.3991,0.0,0.0,18.9935,0,5,1,21,0,200,0,0,0,0.0,1.0,0.553469387755102,2514,9800,4,40.5547,0.0,0.0,0.0,0.6733,0.0035,0.2167,398.0512360441017,2.904936738982427,0.0,3.7203923096941587,136.58164282931435,0,0,0.0,1.3990547807783378,-1.3990547807783378,100.0,0.0,4,0
moderate,rule_based,10,True,,5,0.10204081632653061,0.0,135.0,-4.0,50.0,0.0,0.9961,0.9961,100.0,22.2996,0,5,1,20,0,200,0,0,0,0.0,1.0,0.5726530612244898,1365,6615,0,40.5336,0.0,0.0,0.0,0.6659,0.0036,0.2337,397.9478036132388,6.337680871991711,0.0,7.616219199706806,62.41561537741762,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,rule_based,11,True,,5,0.10204081632653061,0.0,170.0,-4.0,50.0,0.0,1.1754,0.0,0.0,20.1278,0,5,1,17,0,200,0,0,0,0.0,1.0,0.6316326530612245,1620,8330,1,42.4887,0.0,0.0,0.0,0.6994,0.0037,0.2371,348.5700875218023,4.539060692945974,0.0,7.022747802772527,76.29344055996106,0,0,0.0,1.1754103505180256,-1.1754103505180256,100.0,0.0,3,0
moderate,rule_based,12,True,,5,0.10204081632653061,0.0,156.0,-4.0,50.0,0.0,0.8381,0.0,0.0,15.4683,0,5,1,30,0,200,0,0,0,0.0,1.0,0.37795918367346937,2490,7644,0,38.3813,0.0,0.0,0.0,0.6455,0.0033,0.2135,249.31961459443087,4.771695274681216,0.33284361460932477,15.450399462400972,52.0196638439616,0,0,0.0,0.8380684144095282,-0.8380684144095282,100.0,0.0,4,0
moderate,rule_based,13,True,,5,0.10204081632653061,0.0,170.0,-4.0,50.0,0.0,1.3541,0.0,0.0,24.2465,0,5,1,17,0,200,0,0,0,0.0,1.0,0.6316326530612245,2239,8330,0,42.9693,0.0,0.0,0.0,0.6379,0.0034,0.2137,732.120093190299,5.002515344419066,0.0,2.1164826489618873,145.85039430854917,0,0,0.0,1.3541004910406444,-1.3541004910406444,100.0,0.0,3,0
moderate,rule_based,14,True,,5,0.10204081632653061,0.0,155.0,-4.0,50.0,0.0,1.2677,0.0,0.0,17.4874,0,5,1,28,0,200,0,0,0,0.0,1.0,0.4173469387755102,1538,7595,0,40.6141,0.0,0.0,0.0,0.7145,0.0036,0.2421,597.2571068228893,4.963947826490027,0.0,7.402616280534058,119.81897346616665,0,0,0.0,1.267671750107794,-1.267671750107794,100.0,0.0,4,0
moderate,rule_based,15,True,,5,0.10204081632653061,0.0,155.0,-4.0,50.0,0.0,1.0492,1.0492,100.0,21.3768,0,5,1,15,0,200,0,0,0,0.0,1.0,0.669795918367347,2055,7595,0,38.0443,0.0,0.0,0.0,0.6959,0.0045,0.237,255.87259335164663,2.6862204870002078,2.4736244002545362,12.412734796579246,95.09520443458626,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,rule_based,16,True,,5,0.10204081632653061,0.0,188.0,-4.0,50.0,0.0,1.2154,0.0,0.0,12.4402,0,5,1,38,0,200,0,0,0,0.0,1.0,0.22204081632653058,2324,9212,3,39.7925,0.0,0.0,0.0,0.8041,0.0046,0.2656,246.62188030017674,3.569385230564595,6.668336084642729,17.32490917214848,68.72218413375303,0,0,0.0,1.2154018524051236,-1.2154018524051236,100.0,0.0,5,0
moderate,rule_based,17,True,,5,0.10204081632653061,0.0,178.0,-4.0,50.0,0.0,1.1705,0.0,0.0,16.3211,0,5,1,28,0,200,0,0,0,0.0,1.0,0.4173469387755102,3116,8722,0,39.7763,0.0,0.0,0.0,0.7327,0.0042,0.2352,287.9533813097195,2.804296575238776,3.2951919979251114,16.799999999999997,102.18292728104247,0,0,0.0,1.170517453142491,-1.170517453142491,100.0,0.0,4,0
moderate,rule_based,18,True,,5,0.10204081632653061,0.0,173.0,-4.0,50.0,0.0,1.0444,0.0,0.0,20.8863,0,5,1,21,0,200,0,0,0,0.0,1.0,0.5538775510204081,2596,8477,0,40.2305,0.0,0.0,0.0,0.7189,0.0041,0.242,606.1122134844635,4.777018515926739,0.8481900507250337,8.265271043859844,126.38085915172084,0,0,0.0,1.0443651469118913,-1.0443651469118913,100.0,0.0,4,0
moderate,rule_based,19,True,,5,0.10204081632653061,0.0,172.0,-4.0,50.0,0.0,0.9903,0.0,0.0,18.954,0,5,1,23,0,200,0,0,0,0.0,1.0,0.5146938775510204,2185,8428,0,37.9225,0.0,0.0,0.0,0.8055,0.0046,0.2669,600.2765101970481,4.855469112751766,0.0,7.984383299745046,123.12894217997598,0,0,0.0,0.9903422065067051,-0.9903422065067051,100.0,0.0,5,0
moderate,rule_based,20,True,,5,0.10204081632653061,0.0,122.0,-4.0,50.0,0.0,1.2668,1.2668,100.0,21.5875,0,5,1,16,0,200,0,0,0,0.0,1.0,0.6502040816326531,1420,5978,0,39.8057,0.0,0.0,0.0,0.8674,0.0053,0.2932,148.85833390658334,1.8950147299263347,0.0,8.739090792171162,78.05259991164819,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,rule_based,21,True,,5,0.10204081632653061,0.0,146.0,-4.0,50.0,0.0,1.0153,0.0,0.0,17.8842,0,5,1,33,0,200,0,0,0,0.0,1.0,0.31979591836734694,3346,7154,0,36.7375,0.0,0.0,0.0,0.6946,0.0043,0.2245,662.2362076991445,5.08187689096833,0.7055346383455667,13.675572514852261,129.81331177583056,0,0,0.0,1.0153133101751575,-1.0153133101751575,100.0,0.0,5,0
moderate,rule_based,22,True,,5,0.10204081632653061,0.0,183.0,-4.0,50.0,0.0,1.185,0.0,0.0,14.0036,0,5,1,35,0,200,0,0,0,0.0,1.0,0.2808163265306122,3995,8967,0,41.7126,0.0,0.0,0.0,0.6605,0.0042,0.203,260.1696709064437,2.4992272202181423,1.783432236094181,16.704861447430698,103.60004692719988,0,0,0.0,1.1849758184901829,-1.1849758184901829,100.0,0.0,4,0
moderate,rule_based,23,True,,5,0.10204081632653061,0.0,173.0,-4.0,50.0,0.0,0.8557,0.0,0.0,17.115,0,5,1,32,0,200,0,0,0,0.0,1.0,0.33918367346938777,3676,8477,0,41.7926,0.0,0.0,0.0,0.7228,0.004,0.2222,463.6395470639323,4.272845685280246,1.2581242621626272,13.45781075395331,108.00837620023343,0,0,0.0,0.8557222161137064,-0.8557222161137064,100.0,0.0,5,0
moderate,rule_based,24,True,,5,0.10204081632653061,0.0,164.0,-4.0,50.0,0.0,0.8653,0.0,0.0,15.1728,0,5,1,33,0,200,0,0,0,0.0,1.0,0.3195918367346939,1697,8036,0,35.8757,0.0,0.0,0.0,0.6983,0.0038,0.2401,130.35814636150937,4.323572215483695,2.880990661997558,15.820895818657382,29.81521703398871,0,0,0.0,0.8653065479361531,-0.8653065479361531,100.0,0.0,5,0
moderate,rule_based,25,True,,5,0.10204081632653061,0.0,158.0,-4.0,50.0,0.0,0.9304,0.9304,100.0,20.2336,0,5,1,23,0,200,0,0,0,0.0,1.0,0.5138775510204081,2573,7742,0,38.8314,0.0,0.0,0.0,0.6862,0.0037,0.2256,703.058552453074,6.745212493557371,0.8393414920410045,11.045650061499073,103.83081993133035,0,0,0.0,0.0,0.0,100.0,0.0,4,0
moderate,rule_based,26,True,,5,0.10204081632653061,0.0,142.0,-4.0,50.0,0.0,0.9774,0.9774,100.0,22.644,0,5,1,13,0,200,0,0,0,0.0,1.0,0.7075510204081633,1569,6958,7,40.4863,0.0,0.0,0.0,0.6769,0.0037,0.2318,493.7679559662741,3.7655393067269367,0.7871990823625117,6.699963330993868,130.62808438466817,0,0,0.0,0.0,0.0,100.0,0.0,4,0
moderate,rule_based,27,True,,5,0.10204081632653061,0.0,195.0,-4.0,50.0,0.0,1.3746,0.0,0.0,18.9586,0,5,1,25,0,200,0,0,0,0.0,1.0,0.4755102040816327,2880,9555,0,44.3762,0.0,0.0,0.0,0.73,0.0044,0.2305,538.1350190114034,3.7288403739453533,0.0,10.30228366545252,143.95494606474776,0,0,0.0,1.3745582059217742,-1.3745582059217742,100.0,0.0,4,0
moderate,rule_based,28,True,,5,0.10204081632653061,0.0,154.0,-4.0,50.0,0.0,1.2044,1.2044,100.0,21.2864,0,5,1,15,0,200,0,0,0,0.0,1.0,0.6693877551020407,2280,7546,3,39.5833,0.0,0.0,0.0,0.6986,0.0047,0.2307,479.3823233788277,3.1701862132148744,0.4955411443225941,7.095821181903133,150.71873466856073,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,rule_based,29,True,,5,0.10204081632653061,0.0,170.0,-4.0,50.0,0.0,0.8896,0.0,0.0,18.106,0,5,1,30,0,200,0,0,0,0.0,1.0,0.37857142857142856,2588,8330,0,38.3138,0.0,0.0,0.0,0.7175,0.0039,0.2367,621.1511069327366,5.403836329704439,0.0,5.508471978572366,114.47462868885393,0,0,0.0,0.8896310884052332,-0.8896310884052332,100.0,0.0,5,0
moderate,dqn_core_only,0,True,,5,0.10204081632653061,0.0,112.0,-4.0,50.0,0.0,1.4288,1.4288,100.0,22.1044,0,5,1,22,0,200,0,0,0,0.0,1.0,0.5330612244897959,2721,5488,0,37.1098,0.0,0.0,0.0,0.7956,0.1234,0.2223,668.7324222326033,4.89267684196798,0.0,8.50206983148469,136.1811842924374,0,0,0.0,1.3225284476372645,-1.3225284476372645,100.0,0.0,4,0
moderate,dqn_core_only,1,True,,5,0.10204081632653061,0.0,119.0,-4.0,50.0,0.0,1.3304,1.3304,100.0,24.1983,0,5,1,18,0,200,0,0,0,0.0,1.0,0.6114285714285714,2663,5831,0,37.6564,0.0,0.0,0.0,0.7804,0.1246,0.2216,664.2945068468068,4.342890321119123,0.0,3.984755393227904,152.46184342559806,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,dqn_core_only,2,True,,5,0.10204081632653061,0.0,174.0,-4.0,50.0,0.0,1.593,0.0,0.0,20.7376,0,5,1,25,0,200,0,0,0,0.0,1.0,0.4757142857142857,3560,8526,0,39.7059,0.0,0.0,0.0,0.7855,0.1248,0.2048,542.2106850762328,4.489849781639846,0.0,9.59173800741715,120.27838635700353,0,0,0.0,1.5929580756874133,-1.5929580756874133,100.0,0.0,4,0
moderate,dqn_core_only,3,True,,5,0.10204081632653061,0.0,141.0,-4.0,50.0,0.0,1.6732,0.0,0.0,17.0879,0,5,1,30,0,200,0,0,0,0.0,1.0,0.3783673469387755,2083,6909,0,41.773,0.0,0.0,0.0,0.8789,0.148,0.2367,649.6574839208765,5.435744824570328,0.0,10.748413401624916,119.02421522485562,0,0,0.0,1.6731606381485258,-1.6731606381485258,100.0,0.0,4,0
moderate,dqn_core_only,4,True,,5,0.10204081632653061,0.0,197.0,-4.0,50.0,0.0,1.0051,0.0,0.0,12.522,0,5,1,33,0,200,0,0,0,0.0,1.0,0.31979591836734694,4760,9653,0,41.5131,0.0,0.0,0.0,0.776,0.1406,0.1959,377.9015487487664,2.627888721998247,0.8651086642878836,17.601381427028,143.31777708158498,0,0,0.0,1.005087123260971,-1.005087123260971,100.0,0.0,4,0
moderate,dqn_core_only,5,True,,5,0.10204081632653061,0.0,130.0,-4.0,50.0,0.0,1.2679,0.0,0.0,19.1367,0,5,1,25,0,200,0,0,0,0.0,1.0,0.4755102040816327,2025,6370,0,36.9943,0.0,0.0,0.0,0.8386,0.1254,0.234,363.69399592325607,4.9801036664725675,0.0,8.064196485337346,72.52940265515846,0,0,0.0,1.267941243263395,-1.267941243263395,100.0,0.0,5,0
moderate,dqn_core_only,6,True,,5,0.10204081632653061,0.0,186.0,-4.0,50.0,0.0,0.8349,0.0,0.0,16.9827,0,5,1,35,0,200,0,0,0,0.0,1.0,0.2808163265306122,3600,9114,0,40.5502,0.0,0.0,0.0,0.801,0.124,0.2171,729.3681208426647,6.004202694011021,0.983628152676074,9.87714127792952,121.07050560621407,0,0,0.0,0.8348753452356252,-0.8348753452356252,100.0,0.0,4,0
moderate,dqn_core_only,7,True,,5,0.10204081632653061,0.0,167.0,-4.0,50.0,0.0,1.0885,1.0885,100.0,20.1246,0,5,1,15,0,200,0,0,0,0.0,1.0,0.669795918367347,2040,8183,0,38.4685,0.0,0.0,0.0,0.8388,0.1448,0.2315,196.78508987890905,2.5588127157649687,1.1510442126495768,7.676146583453252,76.73229278384775,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,dqn_core_only,8,True,,5,0.10204081632653061,0.0,173.0,-4.0,50.0,0.0,1.0857,0.0,0.0,16.2768,0,5,1,30,0,200,0,0,0,0.0,1.0,0.37795918367346937,2791,8477,0,34.5041,0.0,0.0,0.0,0.8212,0.124,0.2222,287.28240856796145,2.4707740184689944,0.8411084314756678,10.236805466072694,115.80711566243086,0,0,0.0,1.0857345480972442,-1.0857345480972442,100.0,0.0,4,0
moderate,dqn_core_only,9,True,,5,0.10204081632653061,0.0,187.0,-4.0,50.0,0.0,1.4575,0.0,0.0,20.7299,0,5,1,21,0,200,0,0,0,0.0,1.0,0.553469387755102,2514,9163,5,40.4108,0.0,0.0,0.0,0.807,0.1238,0.2233,388.91712370684917,2.6596502990904423,0.0,3.6802954892606534,145.72866917498584,0,0,0.0,1.4575276053396244,-1.4575276053396244,100.0,0.0,4,0
moderate,dqn_core_only,10,True,,5,0.10204081632653061,0.0,145.0,-4.0,50.0,0.0,0.9999,0.9999,100.0,21.3515,0,5,1,20,0,200,0,0,0,0.0,1.0,0.5726530612244898,1365,7105,0,39.3591,0.0,0.0,0.0,0.8036,0.1254,0.2401,372.7304802084067,5.909215623213059,0.0,6.956316006846333,62.664294904506534,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,dqn_core_only,11,True,,5,0.10204081632653061,0.0,186.0,-4.0,50.0,0.0,1.0225,0.0,0.0,21.4683,0,5,1,17,0,200,0,0,0,0.0,1.0,0.6316326530612245,1620,9114,3,42.9923,0.0,0.0,0.0,0.8159,0.1416,0.2335,341.95219162896615,4.433564979422874,0.0,6.70576893502876,76.63381921558646,0,0,0.0,1.0224576688221223,-1.0224576688221223,100.0,0.0,3,0
moderate,dqn_core_only,12,True,,5,0.10204081632653061,0.0,157.0,-4.0,50.0,0.0,1.0231,0.0,0.0,16.3662,0,5,1,30,0,200,0,0,0,0.0,1.0,0.37795918367346937,2490,7693,0,38.3652,0.0,0.0,0.0,0.9075,0.1436,0.2576,181.9297624228593,2.622611206577112,2.024664991288324,13.74135683355588,68.94068705532978,0,0,0.0,1.023143093751339,-1.023143093751339,100.0,0.0,4,0
moderate,dqn_core_only,13,True,,5,0.10204081632653061,0.0,181.0,-4.0,50.0,0.0,1.1568,0.0,0.0,20.9834,0,5,1,17,0,200,0,0,0,0.0,1.0,0.6316326530612245,2239,8869,0,42.6214,0.0,0.0,0.0,0.8523,0.1526,0.2367,700.7028427886356,4.727737954775771,0.0,2.1560518402489306,147.71101539285056,0,0,0.0,1.1567844583699867,-1.1567844583699867,100.0,0.0,3,0
moderate,dqn_core_only,14,True,,5,0.10204081632653061,0.0,129.0,-4.0,50.0,0.0,0.7018,0.0,0.0,18.5305,0,5,1,28,0,200,0,0,0,0.0,1.0,0.4173469387755102,1538,6321,0,39.7908,0.0,0.0,0.0,1.0682,0.1553,0.3151,658.4519931181269,4.837781974570726,0.0,9.779732028682261,135.64656681628395,0,0,0.0,0.7017592582169359,-0.7017592582169359,100.0,0.0,4,0
moderate,dqn_core_only,15,True,,5,0.10204081632653061,0.0,137.0,-4.0,50.0,0.0,1.3976,1.3976,100.0,22.2391,0,5,1,15,0,200,0,0,0,0.0,1.0,0.669795918367347,2055,6713,0,37.9311,0.0,0.0,0.0,0.8237,0.1251,0.2444,242.46936953918657,2.374815670592648,2.3236627302201462,12.329282556877875,101.90766109556252,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,dqn_core_only,16,True,,5,0.10204081632653061,0.0,183.0,-4.0,50.0,0.0,1.6294,0.0,0.0,13.9296,0,5,1,38,0,200,0,0,0,0.0,1.0,0.22204081632653058,2324,8967,3,40.109,0.0,0.0,0.0,0.8459,0.1427,0.2302,250.51816461971083,3.2440127459840196,5.98184945937415,17.272649727836594,76.74261689050388,0,0,0.0,1.6293685395795987,-1.6293685395795987,100.0,0.0,5,0
moderate,dqn_core_only,17,True,,5,0.10204081632653061,0.0,178.0,-4.0,50.0,0.0,1.2228,0.0,0.0,16.2605,0,5,1,28,0,200,0,0,0,0.0,1.0,0.4173469387755102,3116,8722,0,40.3343,0.0,0.0,0.0,0.8091,0.1296,0.2204,266.1665595818093,2.647213213733179,0.7229208117798596,16.3890067149738,100.04594703629985,0,0,0.0,1.2228177087033796,-1.2228177087033796,100.0,0.0,4,0
moderate,dqn_core_only,18,True,,5,0.10204081632653061,0.0,166.0,-4.0,50.0,0.0,1.2111,0.0,0.0,20.6149,0,5,1,21,0,200,0,0,0,0.0,1.0,0.5538775510204081,2596,8134,0,39.7755,0.0,0.0,0.0,0.7874,0.121,0.2206,683.2368229683537,5.143434670808594,1.6415009633669904,8.599744396193596,132.33668729109036,0,0,0.0,1.2111286586139074,-1.2111286586139074,100.0,0.0,4,0
moderate,dqn_core_only,19,True,,5,0.10204081632653061,0.0,168.0,-4.0,50.0,0.0,1.3392,0.0,0.0,20.2993,0,5,1,23,0,200,0,0,0,0.0,1.0,0.5146938775510204,2185,8232,0,38.4802,0.0,0.0,0.0,0.8223,0.1247,0.2307,672.1731354807772,5.371795099014268,0.0,8.79355385590447,124.63007720717465,0,0,0.0,1.339238407058224,-1.339238407058224,100.0,0.0,5,0
moderate,dqn_core_only,20,True,,5,0.10204081632653061,0.0,126.0,-4.0,50.0,0.0,1.2902,1.2902,100.0,21.2777,0,5,1,16,0,200,0,0,0,0.0,1.0,0.6502040816326531,1420,6174,0,39.4087,0.0,0.0,0.0,0.8694,0.1269,0.255,132.93346252096433,1.8689758785457957,0.0,7.309104332593995,70.72195051907724,0,0,0.0,0.0,0.0,100.0,0.0,3,0
moderate,dqn_core_only,21,True,,5,0.10204081632653061,0.0,155.0,-4.0,50.0,0.0,0.5549,0.0,0.0,18.2675,0,5,1,33,0,200,0,0,0,0.0,1.0,0.31979591836734694,3346,7595,0,37.4372,0.0,0.0,0.0,0.7734,0.1237,0.2124,690.9320844843262,5.368020125233889,0.7931525497406584,13.597635972069888,128.25668265486215,0,0,0.0,0.5548875673819293,-0.5548875673819293,100.0,0.0,5,0
moderate,dqn_core_only,22,True,,5,0.10204081632653061,0.0,182.0,-4.0,50.0,0.0,0.9456,0.0,0.0,12.2173,0,5,1,35,0,200,0,0,0,0.0,1.0,0.2808163265306122,3995,8918,0,41.7409,0.0,0.0,0.0,0.7683,0.1244,0.1989,223.5407784055757,2.172249165458646,2.1580158381338306,16.89344771540543,102.40752182582943,0,0,0.0,0.9456254069654555,-0.9456254069654555,100.0,0.0,4,0
