controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
random,68,normal,True,,3,0.061224489795918366,0.0,195.0,-2.0,30.0,0.0,1.6631,1.6631,100.0,25.794,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9555,3,49.2501,0.0,0.0,0.0,1.0738,0.002,0.4675
random,69,normal,True,,3,0.061224489795918366,0.0,187.0,-2.0,30.0,0.0,1.0825,1.0825,100.0,23.5922,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9163,0,47.0356,0.0,0.0,0.0,1.0398,0.0,0.4482
random,70,normal,True,,3,0.061224489795918366,0.0,187.0,-2.0,30.0,0.0,1.1772,1.1772,100.0,24.1218,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9163,3,47.5314,0.0,0.0,0.0,1.0823,0.004,0.4702
random,71,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,0.7958,0.7958,100.0,25.3446,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,0,46.9654,0.0,0.0,0.0,1.0219,0.002,0.4466
random,72,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0865,1.0865,100.0,22.8813,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,1,46.498,0.0,0.0,0.0,1.0361,0.001,0.4472
random,73,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8089,0.8089,100.0,22.9868,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,0,48.5506,0.0,0.0,0.0,1.174,0.001,0.5019
random,74,normal,True,,3,0.061224489795918366,0.0,192.0,-2.0,30.0,0.0,1.0399,1.0399,100.0,25.0256,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9408,0,46.8867,0.0,0.0,0.0,1.2291,0.0,0.5358
random,75,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.6748,0.6748,100.00000000000001,22.7455,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,47.3025,0.0,0.0,0.0,1.078,0.001,0.4595
random,76,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.4787,0.4787,100.0,20.6774,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,21,49.9394,0.0,0.0,0.0,1.1295,0.0,0.4869
random,77,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7626,0.7626,100.0,22.6013,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,15,50.6415,0.0,0.0,0.0,1.068,0.0,0.4638
random,78,normal,True,,3,0.061224489795918366,0.0,192.0,-2.0,30.0,0.0,1.524,1.524,100.0,24.5284,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,147,9408,0,47.1074,0.0,0.0,0.0,1.0312,0.0,0.4436
random,79,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9848,0.9848,100.0,24.4501,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,22,50.688,0.0,0.0,0.0,1.1097,0.003,0.4802
