controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
full_stack,32,normal,True,,3,0.061224489795918366,0.0,198.0,-2.0,30.0,0.0,0.9846,0.9846,100.0,23.5502,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9702,0,48.4662,0.0,0.0,0.0,1.6011,0.1138,0.6207
full_stack,33,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7927,0.7927,100.0,23.3311,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,3,48.7021,0.0,0.0,0.0,1.4634,0.1119,0.5559
full_stack,34,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9592,0.9592,100.0,22.3862,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,0,46.4368,0.0,0.0,0.0,1.4055,0.0956,0.5221
full_stack,35,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7464,0.7464,100.0,22.6954,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,49.1058,0.0,0.0,0.0,1.4993,0.1166,0.5645
full_stack,36,normal,True,,3,0.061224489795918366,0.0,187.0,-2.0,30.0,0.0,1.5012,1.5012,100.0,25.3831,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,123,9163,1,47.6822,0.0,0.0,0.0,1.5506,0.1141,0.5904
full_stack,37,normal,True,,3,0.061224489795918366,0.0,198.0,-2.0,30.0,0.0,0.823,0.823,100.0,23.6489,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9702,3,46.6599,0.0,0.0,0.0,1.4624,0.1123,0.5532
full_stack,38,normal,True,,3,0.061224489795918366,0.0,196.0,-2.0,30.0,0.0,0.6411,0.6411,100.0,25.3702,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9604,6,49.5454,0.0,0.0,0.0,1.4182,0.1207,0.5283
full_stack,39,normal,True,,3,0.061224489795918366,0.0,194.0,-2.0,30.0,0.0,0.5648,0.5648,100.0,24.3546,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9506,3,47.937,0.0,0.0,0.0,1.328,0.1033,0.4862
full_stack,40,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7726,0.7726,100.0,24.5175,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,10,49.0031,0.0,0.0,0.0,1.429,0.1218,0.5374
full_stack,41,normal,True,,3,0.061224489795918366,0.0,189.0,-2.0,30.0,0.0,0.8822,0.8822,100.0,24.4489,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9261,0,46.6797,0.0,0.0,0.0,1.5252,0.1126,0.583
full_stack,42,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9513,0.9513,100.0,22.9371,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,0,46.7206,0.0,0.0,0.0,1.4692,0.115,0.5512
full_stack,43,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9742,0.9742,100.0,25.7488,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,50.5851,0.0,0.0,0.0,1.4778,0.1104,0.5601
full_stack,44,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1332,1.1332,100.0,24.3049,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,48.7712,0.0,0.0,0.0,1.6178,0.1212,0.6277
full_stack,45,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.3259,1.3259,100.0,23.9698,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,130,9800,6,47.4198,0.0,0.0,0.0,1.3979,0.1194,0.5204
full_stack,46,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,1.796,1.796,100.0,25.4984,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,6,49.4713,0.0,0.0,0.0,1.6635,0.1176,0.6521
full_stack,47,normal,True,,3,0.061224489795918366,0.0,194.0,-2.0,30.0,0.0,1.1629,1.1629,100.0,24.3987,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9506,0,46.7094,0.0,0.0,0.0,1.3318,0.1109,0.4842
full_stack,48,normal,True,,3,0.061224489795918366,0.0,192.0,-2.0,30.0,0.0,1.0989,1.0989,100.0,24.8645,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9408,5,47.8934,0.0,0.0,0.0,1.4352,0.1175,0.5393
full_stack,49,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0472,1.0472,100.0,22.3348,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,46.5783,0.0,0.0,0.0,1.5035,0.1096,0.5666
full_stack,50,normal,True,,3,0.061224489795918366,0.0,195.0,-2.0,30.0,0.0,0.8909,0.8909,100.0,25.1738,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9555,6,48.5884,0.0,0.0,0.0,1.4002,0.1324,0.5257
full_stack,51,normal,True,,3,0.061224489795918366,0.0,185.0,-2.0,30.0,0.0,1.2913,1.2913,100.0,25.3117,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9065,0,47.085,0.0,0.0,0.0,1.5798,0.1156,0.6091
full_stack,52,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2612,1.2612,100.0,25.5303,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,7,50.1764,0.0,0.0,0.0,1.4506,0.1096,0.5492
full_stack,53,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2068,1.2068,100.0,23.7278,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,48.2758,0.0,0.0,0.0,1.5493,0.1089,0.5904
